Store,Dept,Date,Weekly_Sales,IsHoliday,Demand,Forecast_Demand
37.0,10.0,2012-08-31,563.96,False,563.96,419.0619256921512
37.0,10.0,2012-09-07,589.61,True,589.61,308.44289407764336
37.0,10.0,2012-09-14,472.92,False,472.92,433.71145353048985
37.0,10.0,2012-09-21,426.03,False,426.03,456.5987417407708
37.0,10.0,2012-09-28,397.36,False,397.36,357.6805438094973
37.0,10.0,2012-10-05,349.65,False,349.65,423.4905464589668
37.0,10.0,2012-10-12,338.07,False,338.07,278.6367081937424
37.0,10.0,2012-10-19,433.66,False,433.66,246.63138095647184
37.0,10.0,2012-10-26,405.76,False,405.76,289.91068576208033
37.0,11.0,2012-08-17,1981.81,False,1981.81,2231.292433380508
37.0,11.0,2012-08-24,1712.55,False,1712.55,2297.1912252566435
37.0,11.0,2012-08-31,1970.23,False,1970.23,1960.3128893750136
37.0,11.0,2012-09-07,1717.75,True,1717.75,1699.1089841476844
37.0,11.0,2012-09-14,1824.92,False,1824.92,1429.0706792141723
37.0,11.0,2012-09-21,2180.01,False,2180.01,1576.4312608964044
37.0,11.0,2012-09-28,1762.8,False,1762.8,1718.7607130511085
37.0,11.0,2012-10-05,1322.42,False,1322.42,1551.8465275322148
37.0,11.0,2012-10-12,1741.86,False,1741.86,1227.7871384711923
37.0,11.0,2012-10-19,1928.96,False,1928.96,1611.6672378439785
37.0,11.0,2012-10-26,1618.04,False,1618.04,1538.7014881041544
37.0,12.0,2012-08-17,274.32,False,274.32,260.2268115061259
37.0,12.0,2012-08-24,366.15,False,366.15,258.80960960109275
37.0,12.0,2012-08-31,258.17,False,258.17,183.817916880137
37.0,12.0,2012-09-07,216.52,True,216.52,195.63548276310172
37.0,12.0,2012-09-14,282.32,False,282.32,260.39634868212755
37.0,12.0,2012-09-21,164.18,False,164.18,219.069715830818
37.0,12.0,2012-09-28,240.11,False,240.11,213.10305244205887
37.0,12.0,2012-10-05,289.86,False,289.86,149.05571034191138
37.0,12.0,2012-10-12,246.96,False,246.96,207.24346700186987
37.0,12.0,2012-10-19,269.22,False,269.22,171.20689277134437
37.0,12.0,2012-10-26,240.25,False,240.25,202.36650276044008
37.0,13.0,2012-08-17,16454.0,False,16454.0,16551.256279311172
37.0,13.0,2012-08-24,17954.71,False,17954.71,16838.6839648887
37.0,13.0,2012-08-31,17551.93,False,17551.93,16941.69515930301
37.0,13.0,2012-09-07,18519.5,True,18519.5,16727.73527545569
37.0,13.0,2012-09-14,16717.34,False,16717.34,16844.475837085236
37.0,13.0,2012-09-21,16785.29,False,16785.29,17429.43389193999
37.0,13.0,2012-09-28,17404.55,False,17404.55,16542.333622786624
37.0,13.0,2012-10-05,17665.0,False,17665.0,17571.592321856166
37.0,13.0,2012-10-12,16209.2,False,16209.2,17062.141664534138
37.0,13.0,2012-10-19,17799.29,False,17799.29,17277.5471417932
37.0,13.0,2012-10-26,16484.81,False,16484.81,16822.585269388215
37.0,14.0,2012-08-17,1270.03,False,1270.03,1177.5610806734248
37.0,14.0,2012-08-24,1271.84,False,1271.84,1086.2436742527632
37.0,14.0,2012-08-31,1072.3,False,1072.3,1069.3979581902788
37.0,14.0,2012-09-07,1240.7,True,1240.7,955.7794369573688
37.0,14.0,2012-09-14,1089.51,False,1089.51,855.6141191686535
37.0,14.0,2012-09-21,1105.89,False,1105.89,1167.0466590387518
37.0,14.0,2012-09-28,1425.66,False,1425.66,1032.218830918095
37.0,14.0,2012-10-05,1633.31,False,1633.31,1107.1645297511789
37.0,14.0,2012-10-12,1565.05,False,1565.05,1186.5591945332449
37.0,14.0,2012-10-19,1518.08,False,1518.08,1550.1858044716726
37.0,14.0,2012-10-26,1391.12,False,1391.12,1325.948991613013
37.0,16.0,2012-08-17,2441.49,False,2441.49,2154.272361382204
37.0,16.0,2012-08-24,1947.05,False,1947.05,2331.512853439194
37.0,16.0,2012-08-31,2347.59,False,2347.59,2124.0573778114485
37.0,16.0,2012-09-07,2467.72,True,2467.72,2690.4304383619547
37.0,16.0,2012-09-14,2252.5,False,2252.5,2280.5162810509582
37.0,16.0,2012-09-21,1997.93,False,1997.93,1899.2841578700804
37.0,16.0,2012-09-28,1786.63,False,1786.63,1789.770550025815
37.0,16.0,2012-10-05,1903.55,False,1903.55,1841.5803570306475
37.0,16.0,2012-10-12,1717.36,False,1717.36,1692.262644334682
37.0,16.0,2012-10-19,1617.82,False,1617.82,1848.761109130532
37.0,16.0,2012-10-26,1630.38,False,1630.38,1573.1855067611364
37.0,17.0,2012-08-17,474.66,False,474.66,473.69356248342586
37.0,17.0,2012-08-24,334.81,False,334.81,383.8890381489859
37.0,17.0,2012-08-31,334.1,False,334.1,272.7406957688075
37.0,17.0,2012-09-07,329.19,True,329.19,262.0589965324339
37.0,17.0,2012-09-14,327.91,False,327.91,313.91637446263564
37.0,17.0,2012-09-21,449.28,False,449.28,219.54935019631995
37.0,17.0,2012-09-28,454.31,False,454.31,208.50164918597605
37.0,17.0,2012-10-05,415.08,False,415.08,226.25956941701628
37.0,17.0,2012-10-12,493.82,False,493.82,228.50256245757677
37.0,17.0,2012-10-19,485.95,False,485.95,245.54647732630937
37.0,17.0,2012-10-26,534.43,False,534.43,294.89664590590826
37.0,18.0,2012-09-14,30.0,False,30.0,788.7375747717987
37.0,18.0,2012-09-21,383.64,False,383.64,865.473668968137
37.0,18.0,2012-09-28,594.03,False,594.03,230.4999694788528
37.0,18.0,2012-10-05,828.78,False,828.78,125.45042818935784
37.0,18.0,2012-10-12,698.11,False,698.11,311.4593905492582
37.0,18.0,2012-10-19,797.65,False,797.65,359.49911866796833
37.0,18.0,2012-10-26,966.16,False,966.16,346.7502519256321
37.0,20.0,2012-08-17,32.0,False,32.0,39.800870066004514
37.0,20.0,2012-08-24,48.0,False,48.0,0.0
37.0,21.0,2012-08-17,1715.54,False,1715.54,1786.308982176157
37.0,21.0,2012-08-24,1611.54,False,1611.54,1664.564196511524
37.0,21.0,2012-08-31,1696.09,False,1696.09,1990.5227708657908
37.0,21.0,2012-09-07,1856.02,True,1856.02,2032.9526419870792
37.0,21.0,2012-09-14,1482.58,False,1482.58,2207.138955814289
37.0,21.0,2012-09-21,1962.5,False,1962.5,1913.0870281948432
37.0,21.0,2012-09-28,1776.59,False,1776.59,1847.2849823424071
37.0,21.0,2012-10-05,1737.75,False,1737.75,1919.257778487421
37.0,21.0,2012-10-12,1637.67,False,1637.67,1717.3237688634003
37.0,21.0,2012-10-19,1915.19,False,1915.19,1828.3230416789336
37.0,21.0,2012-10-26,1732.69,False,1732.69,1626.6168459333965
37.0,22.0,2012-08-17,68.02,False,68.02,0.0
37.0,22.0,2012-09-07,71.6,True,71.6,0.0
37.0,22.0,2012-09-14,96.66,False,96.66,52.37619507391367
37.0,22.0,2012-09-21,121.72,False,121.72,16.33451441078427
37.0,22.0,2012-09-28,99.25,False,99.25,0.0
37.0,22.0,2012-10-05,87.34,False,87.34,9.349558791679906
37.0,22.0,2012-10-12,138.95,False,138.95,0.0
37.0,22.0,2012-10-19,107.19,False,107.19,0.0
37.0,22.0,2012-10-26,87.34,False,87.34,0.0
37.0,23.0,2012-08-17,32.48,False,32.48,34.35817133075852
37.0,23.0,2012-08-24,32.15,False,32.15,20.09006825376611
37.0,23.0,2012-08-31,74.57,False,74.57,0.2210131813678417
37.0,23.0,2012-09-07,40.12,True,40.12,14.936445748207952
37.0,23.0,2012-09-14,28.18,False,28.18,78.43031929136548
37.0,23.0,2012-09-21,16.85,False,16.85,45.73064969347276
37.0,23.0,2012-09-28,33.7,False,33.7,0.0
37.0,23.0,2012-10-05,45.64,False,45.64,22.17702145096028
37.0,23.0,2012-10-12,22.82,False,22.82,14.998772408475098
37.0,23.0,2012-10-19,28.79,False,28.79,17.580572973374032
37.0,23.0,2012-10-26,10.88,False,10.88,29.843108772613785
37.0,24.0,2012-08-17,5.97,False,5.97,0.0
37.0,25.0,2012-08-17,29.61,False,29.61,19.693579653677013
37.0,25.0,2012-08-24,28.86,False,28.86,34.45549351297348
37.0,25.0,2012-08-31,97.18,False,97.18,4.22514480374322
37.0,25.0,2012-09-07,72.72,True,72.72,12.030642120266933
37.0,25.0,2012-09-14,56.69,False,56.69,114.22191381101229
37.0,25.0,2012-09-21,64.44,False,64.44,47.29497476090725
37.0,25.0,2012-09-28,57.08,False,57.08,0.0
37.0,25.0,2012-10-05,65.45,False,65.45,31.5432126575998
37.0,25.0,2012-10-12,68.51,False,68.51,0.0
37.0,25.0,2012-10-19,30.76,False,30.76,4.040307280331446
37.0,25.0,2012-10-26,57.08,False,57.08,0.0
37.0,27.0,2012-08-17,11.54,False,11.54,0.0
37.0,27.0,2012-08-24,11.54,False,11.54,0.0
37.0,27.0,2012-08-31,15.94,False,15.94,0.0
37.0,27.0,2012-09-07,19.51,True,19.51,0.0
37.0,27.0,2012-09-21,26.28,False,26.28,36.77246571875865
37.0,27.0,2012-09-28,14.74,False,14.74,0.0
37.0,27.0,2012-10-05,20.51,False,20.51,0.0
37.0,27.0,2012-10-12,5.77,False,5.77,0.0
37.0,27.0,2012-10-19,32.05,False,32.05,0.0
37.0,27.0,2012-10-26,41.02,False,41.02,0.0
37.0,28.0,2012-08-17,84.91,False,84.91,35.97223565165362
37.0,28.0,2012-08-24,86.56,False,86.56,94.12826219847992
37.0,28.0,2012-08-31,91.5,False,91.5,17.518412643964957
37.0,28.0,2012-09-07,38.96,True,38.96,48.43529368260009
37.0,28.0,2012-09-14,36.99,False,36.99,164.25493682166217
37.0,28.0,2012-09-21,74.18,False,74.18,91.53601212504712
37.0,28.0,2012-09-28,86.07,False,86.07,0.0
37.0,28.0,2012-10-05,93.52,False,93.52,66.96198838964224
37.0,28.0,2012-10-12,97.84,False,97.84,65.59896311176944
37.0,28.0,2012-10-19,98.05,False,98.05,91.414921275787
37.0,28.0,2012-10-26,64.89,False,64.89,68.93223829304793
37.0,31.0,2012-08-17,47.74,False,47.74,11.7165913257695
37.0,31.0,2012-08-24,111.98,False,111.98,0.0
37.0,31.0,2012-08-31,44.26,False,44.26,0.0
37.0,31.0,2012-09-07,36.42,True,36.42,0.0
37.0,31.0,2012-09-14,173.68,False,173.68,60.61065310425031
37.0,31.0,2012-09-21,142.44,False,142.44,33.846550196957544
37.0,31.0,2012-09-28,89.2,False,89.2,0.0
37.0,31.0,2012-10-05,685.85,False,685.85,12.781242481444258
37.0,31.0,2012-10-12,43.5,False,43.5,189.5969289804703
37.0,31.0,2012-10-19,321.6,False,321.6,0.0
37.0,31.0,2012-10-26,81.5,False,81.5,72.91988672406762
37.0,32.0,2012-08-17,112.0,False,112.0,0.0692165638414312
37.0,32.0,2012-08-24,80.0,False,80.0,6.653750814280658
37.0,32.0,2012-08-31,58.0,False,58.0,0.0
37.0,32.0,2012-09-07,105.0,True,105.0,0.0
37.0,32.0,2012-09-14,92.0,False,92.0,77.27195254541456
37.0,32.0,2012-09-21,61.0,False,61.0,20.92428120422804
37.0,32.0,2012-09-28,39.0,False,39.0,0.0
37.0,32.0,2012-10-12,10.0,False,10.0,0.0
37.0,32.0,2012-10-26,39.0,False,39.0,0.0
37.0,33.0,2012-10-19,6.47,False,6.47,0.0
37.0,38.0,2012-08-17,56927.85,False,56927.85,64319.22522864498
37.0,38.0,2012-08-24,68021.54,False,68021.54,65226.95483328556
37.0,38.0,2012-08-31,65366.86,False,65366.86,66187.91503913805
37.0,38.0,2012-09-07,53163.57,True,53163.57,62567.468763156605
37.0,38.0,2012-09-14,62676.3,False,62676.3,62406.35618250266
37.0,38.0,2012-09-21,58797.7,False,58797.7,63008.96011677585
37.0,38.0,2012-09-28,64168.19,False,64168.19,66640.14446695436
37.0,38.0,2012-10-05,65711.91,False,65711.91,64636.332715431
37.0,38.0,2012-10-12,60415.44,False,60415.44,63807.60140455493
37.0,38.0,2012-10-19,62762.01,False,62762.01,64833.37026116002
37.0,38.0,2012-10-26,62209.94,False,62209.94,62632.60843828674
37.0,40.0,2012-08-17,25170.34,False,25170.34,26066.717806022178
37.0,40.0,2012-08-24,26741.58,False,26741.58,26558.442162314725
37.0,40.0,2012-08-31,27346.97,False,27346.97,26603.851186911397
37.0,40.0,2012-09-07,27540.79,True,27540.79,26527.3207164525
37.0,40.0,2012-09-14,27387.21,False,27387.21,26900.24532982716
37.0,40.0,2012-09-21,28509.69,False,28509.69,27712.362640988515
37.0,40.0,2012-09-28,26573.93,False,26573.93,26926.10995940664
37.0,40.0,2012-10-05,29000.75,False,29000.75,28439.19946190631
37.0,40.0,2012-10-12,28765.94,False,28765.94,27747.94006638996
37.0,40.0,2012-10-19,28775.73,False,28775.73,28375.553245390965
37.0,40.0,2012-10-26,27908.57,False,27908.57,27678.060038046315
37.0,42.0,2012-08-17,123.88,False,123.88,63.68578101087536
37.0,42.0,2012-08-24,121.25,False,121.25,90.87405750109173
37.0,42.0,2012-08-31,182.88,False,182.88,45.55360272502859
37.0,42.0,2012-09-07,175.82,True,175.82,105.58975648897484
37.0,42.0,2012-09-14,109.38,False,109.38,187.98138267168636
37.0,42.0,2012-09-21,127.54,False,127.54,73.21640710709761
37.0,42.0,2012-09-28,84.87,False,84.87,22.34751355079777
37.0,42.0,2012-10-05,172.53,False,172.53,135.80153127674944
37.0,42.0,2012-10-12,99.52,False,99.52,50.87868191771543
37.0,42.0,2012-10-19,166.12,False,166.12,112.30916988682444
37.0,42.0,2012-10-26,190.69,False,190.69,71.80416663424802
37.0,44.0,2012-08-17,2.0,False,2.0,9.771811805598396
37.0,44.0,2012-09-07,1.85,True,1.85,1.1546663947133045
37.0,44.0,2012-10-19,1.0,False,1.0,59.24904392365941
37.0,46.0,2012-08-17,8579.77,False,8579.77,7908.181539914036
37.0,46.0,2012-08-24,8301.23,False,8301.23,8673.440830460937
37.0,46.0,2012-08-31,9365.14,False,9365.14,8505.912366410901
37.0,46.0,2012-09-07,8724.37,True,8724.37,7995.216770485417
37.0,46.0,2012-09-14,7996.15,False,7996.15,8472.854676695877
37.0,46.0,2012-09-21,8922.38,False,8922.38,8177.087440944604
37.0,46.0,2012-09-28,8141.55,False,8141.55,8088.536836234578
37.0,46.0,2012-10-05,8372.14,False,8372.14,8780.215181274089
37.0,46.0,2012-10-12,7747.01,False,7747.01,8294.922878547062
37.0,46.0,2012-10-19,8779.11,False,8779.11,8258.883455770589
37.0,46.0,2012-10-26,9189.65,False,9189.65,8254.437761552372
37.0,49.0,2012-08-17,11.88,False,11.88,0.0
37.0,49.0,2012-08-24,23.76,False,23.76,0.0
37.0,49.0,2012-08-31,29.7,False,29.7,0.0
37.0,49.0,2012-09-07,36.88,True,36.88,0.0
37.0,49.0,2012-09-14,13.91,False,13.91,85.33838536911931
37.0,49.0,2012-09-21,10.94,False,10.94,0.0
37.0,49.0,2012-09-28,5.94,False,5.94,0.0
37.0,49.0,2012-10-05,12.97,False,12.97,0.0
37.0,49.0,2012-10-19,5.0,False,5.0,0.0
37.0,49.0,2012-10-26,10.94,False,10.94,0.0
37.0,52.0,2012-08-17,21.14,False,21.14,0.0
37.0,52.0,2012-08-24,15.16,False,15.16,0.0
37.0,52.0,2012-08-31,10.72,False,10.72,0.0
37.0,52.0,2012-09-07,17.03,True,17.03,17.860996963797234
37.0,52.0,2012-09-14,13.23,False,13.23,95.6182015706699
37.0,52.0,2012-09-21,20.63,False,20.63,0.0
37.0,52.0,2012-09-28,30.16,False,30.16,0.0
37.0,52.0,2012-10-05,20.99,False,20.99,0.826999078362944
37.0,52.0,2012-10-12,9.99,False,9.99,0.0
37.0,52.0,2012-10-19,13.69,False,13.69,0.0
37.0,52.0,2012-10-26,31.27,False,31.27,0.0
37.0,56.0,2012-08-17,15.0,False,15.0,0.907573283771363
37.0,56.0,2012-08-24,180.0,False,180.0,6.166582003752584
37.0,56.0,2012-08-31,66.0,False,66.0,0.0
37.0,56.0,2012-09-07,12.0,True,12.0,22.432032349608097
37.0,56.0,2012-09-28,4.74,False,4.74,96.26141496033048
37.0,56.0,2012-10-05,158.24,False,158.24,71.70825495300022
37.0,56.0,2012-10-12,619.24,False,619.24,159.80107737462473
37.0,56.0,2012-10-19,155.34,False,155.34,201.74930939018608
37.0,56.0,2012-10-26,20.44,False,20.44,274.8159993430144
37.0,59.0,2012-08-17,117.89,False,117.89,48.36666600473164
37.0,59.0,2012-08-24,138.83,False,138.83,63.711540499616206
37.0,59.0,2012-08-31,98.99,False,98.99,37.40528708603013
37.0,59.0,2012-09-07,69.58,True,69.58,8.130057896579345
37.0,59.0,2012-09-14,50.16,False,50.16,167.9836574018542
37.0,59.0,2012-09-21,128.8,False,128.8,18.661750442708644
37.0,59.0,2012-09-28,103.01,False,103.01,2.2257284305847804
37.0,59.0,2012-10-05,73.76,False,73.76,37.76829448545131
37.0,59.0,2012-10-12,50.62,False,50.62,112.50522269152066
37.0,59.0,2012-10-19,43.91,False,43.91,105.42943164760015
37.0,59.0,2012-10-26,70.85,False,70.85,46.61837843310873
37.0,60.0,2012-08-17,477.0,False,477.0,677.8257699790064
37.0,60.0,2012-08-24,639.0,False,639.0,644.7739721479327
37.0,60.0,2012-08-31,684.0,False,684.0,753.5536400346832
37.0,60.0,2012-09-07,783.0,True,783.0,605.2435851765985
37.0,60.0,2012-09-14,729.0,False,729.0,759.8972993549323
37.0,60.0,2012-09-21,567.0,False,567.0,708.0080212988844
37.0,60.0,2012-09-28,558.0,False,558.0,726.0617772533948
37.0,60.0,2012-10-05,792.0,False,792.0,875.4649858283196
37.0,60.0,2012-10-12,594.0,False,594.0,629.5413903597712
37.0,60.0,2012-10-19,675.0,False,675.0,521.0559828197369
37.0,60.0,2012-10-26,702.0,False,702.0,478.463849496187
37.0,67.0,2012-08-17,2196.25,False,2196.25,1937.6379891409813
37.0,67.0,2012-08-24,1905.82,False,1905.82,1730.9777744155492
37.0,67.0,2012-08-31,1900.62,False,1900.62,1874.707911189971
37.0,67.0,2012-09-07,1970.95,True,1970.95,1968.8635592837984
37.0,67.0,2012-09-14,2167.6,False,2167.6,2323.2890165229355
37.0,67.0,2012-09-21,2221.85,False,2221.85,2186.0670938310764
37.0,67.0,2012-09-28,2288.36,False,2288.36,1955.066121115047
37.0,67.0,2012-10-05,2488.03,False,2488.03,2274.1597622883414
37.0,67.0,2012-10-12,2907.62,False,2907.62,2074.431195705989
37.0,67.0,2012-10-19,3112.98,False,3112.98,2481.061424116426
37.0,67.0,2012-10-26,2759.83,False,2759.83,2433.020222674859
37.0,71.0,2012-08-24,14.0,False,14.0,371.55998152951065
37.0,72.0,2012-08-17,184.78,False,184.78,152.76159253004417
37.0,72.0,2012-08-24,103.31,False,103.31,236.8724544226377
37.0,72.0,2012-08-31,175.0,False,175.0,265.434224681772
37.0,72.0,2012-09-07,146.72,True,146.72,286.03190143768626
37.0,72.0,2012-09-14,93.31,False,93.31,325.7949539309714
37.0,72.0,2012-09-21,34.78,False,34.78,216.01992303369929
37.0,72.0,2012-09-28,50.97,False,50.97,351.2836587495533
37.0,72.0,2012-10-05,80.91,False,80.91,112.73656333949174
37.0,72.0,2012-10-12,102.32,False,102.32,193.5466351111965
37.0,72.0,2012-10-19,87.73,False,87.73,102.45196232177146
37.0,72.0,2012-10-26,121.17,False,121.17,128.31399783008845
37.0,74.0,2012-08-17,834.5,False,834.5,985.3604025504948
37.0,74.0,2012-08-24,759.16,False,759.16,907.8486232868188
37.0,74.0,2012-08-31,749.76,False,749.76,753.727381952521
37.0,74.0,2012-09-07,914.58,True,914.58,727.4605645469692
37.0,74.0,2012-09-14,626.46,False,626.46,882.2962743910679
37.0,74.0,2012-09-21,819.12,False,819.12,800.7589857485775
37.0,74.0,2012-09-28,669.46,False,669.46,619.2186425841943
37.0,74.0,2012-10-05,581.8,False,581.8,643.2906311609535
37.0,74.0,2012-10-12,632.31,False,632.31,673.841239145655
37.0,74.0,2012-10-19,583.27,False,583.27,613.2700311341739
37.0,74.0,2012-10-26,677.62,False,677.62,372.0930033777169
37.0,79.0,2012-08-17,7402.09,False,7402.09,6918.157583471169
37.0,79.0,2012-08-24,6237.52,False,6237.52,7158.94223793874
37.0,79.0,2012-08-31,6859.44,False,6859.44,7558.813834011717
37.0,79.0,2012-09-07,8098.22,True,8098.22,7258.905392295954
37.0,79.0,2012-09-14,7422.04,False,7422.04,6991.444671380601
37.0,79.0,2012-09-21,8178.84,False,8178.84,7300.746634456967
37.0,79.0,2012-09-28,7133.96,False,7133.96,6852.835779499036
37.0,79.0,2012-10-05,10205.27,False,10205.27,8679.182738217507
37.0,79.0,2012-10-12,7707.68,False,7707.68,7592.04236237346
37.0,79.0,2012-10-19,7439.55,False,7439.55,7494.764875975889
37.0,79.0,2012-10-26,7431.55,False,7431.55,7311.332113420214
37.0,80.0,2012-08-17,11159.6,False,11159.6,10625.573242519393
37.0,80.0,2012-08-24,11166.11,False,11166.11,11160.76241529929
37.0,80.0,2012-08-31,11563.82,False,11563.82,10978.4029873172
37.0,80.0,2012-09-07,11575.6,True,11575.6,10922.829332460318
37.0,80.0,2012-09-14,11562.33,False,11562.33,11023.832806476335
37.0,80.0,2012-09-21,12039.26,False,12039.26,11338.552414756254
37.0,80.0,2012-09-28,11904.33,False,11904.33,10838.062231373628
37.0,80.0,2012-10-05,12391.78,False,12391.78,11953.813235804908
37.0,80.0,2012-10-12,11140.86,False,11140.86,11764.784970058005
37.0,80.0,2012-10-19,12227.86,False,12227.86,11050.152113429578
37.0,80.0,2012-10-26,11444.05,False,11444.05,11333.074613596871
37.0,81.0,2012-08-17,10378.2,False,10378.2,10130.022241105777
37.0,81.0,2012-08-24,10212.56,False,10212.56,10827.25932608121
37.0,81.0,2012-08-31,10879.54,False,10879.54,10561.718538148813
37.0,81.0,2012-09-07,10885.17,True,10885.17,10584.31863529507
37.0,81.0,2012-09-14,10201.02,False,10201.02,10668.1535299853
37.0,81.0,2012-09-21,10683.08,False,10683.08,10579.781998489918
37.0,81.0,2012-09-28,10897.68,False,10897.68,10270.217310183863
37.0,81.0,2012-10-05,11065.0,False,11065.0,10926.698516110566
37.0,81.0,2012-10-12,10657.02,False,10657.02,10527.20427858224
37.0,81.0,2012-10-19,10990.6,False,10990.6,10428.702161237828
37.0,81.0,2012-10-26,10760.12,False,10760.12,10775.940073999423
37.0,82.0,2012-08-17,5430.36,False,5430.36,5781.85501695078
37.0,82.0,2012-08-24,6099.76,False,6099.76,5749.695016056613
37.0,82.0,2012-08-31,6359.19,False,6359.19,5821.77915085898
37.0,82.0,2012-09-07,6565.24,True,6565.24,5689.686997438152
37.0,82.0,2012-09-14,6204.25,False,6204.25,6064.573675551923
37.0,82.0,2012-09-21,5455.09,False,5455.09,6296.11216625304
37.0,82.0,2012-09-28,6203.95,False,6203.95,5494.850030260913
37.0,82.0,2012-10-05,6156.84,False,6156.84,5859.256803316795
37.0,82.0,2012-10-12,6372.96,False,6372.96,6225.647463054364
37.0,82.0,2012-10-19,6726.67,False,6726.67,6016.527627810156
37.0,82.0,2012-10-26,7199.1,False,7199.1,6068.58830598756
37.0,83.0,2012-08-17,2392.31,False,2392.31,2371.019347198973
37.0,83.0,2012-08-24,2162.17,False,2162.17,2212.357759533046
37.0,83.0,2012-08-31,2327.92,False,2327.92,2414.8274460312277
37.0,83.0,2012-09-07,2308.32,True,2308.32,1857.334567594703
37.0,83.0,2012-09-14,2327.23,False,2327.23,2165.494996524101
37.0,83.0,2012-09-21,2418.87,False,2418.87,2052.904406346034
37.0,83.0,2012-09-28,1840.49,False,1840.49,1818.326286753648
37.0,83.0,2012-10-05,2262.25,False,2262.25,2204.5585429444554
37.0,83.0,2012-10-12,2378.12,False,2378.12,2081.920425655471
37.0,83.0,2012-10-19,2544.95,False,2544.95,2009.6898336904453
37.0,83.0,2012-10-26,2098.16,False,2098.16,1907.9932872908923
37.0,85.0,2012-08-17,211.75,False,211.75,39.92616797531526
37.0,85.0,2012-08-24,115.42,False,115.42,45.32341813265842
37.0,85.0,2012-08-31,129.46,False,129.46,49.50937665059763
37.0,85.0,2012-09-07,73.67,True,73.67,67.51672709718966
37.0,85.0,2012-09-14,86.46,False,86.46,169.24872851799716
37.0,85.0,2012-09-21,42.4,False,42.4,32.9892141901544
37.0,85.0,2012-09-28,123.12,False,123.12,0.0
37.0,85.0,2012-10-05,100.51,False,100.51,89.03034209671024
37.0,85.0,2012-10-12,59.88,False,59.88,99.34238179048512
37.0,85.0,2012-10-19,87.25,False,87.25,23.704185318227477
37.0,85.0,2012-10-26,50.77,False,50.77,21.737345135832445
37.0,87.0,2012-08-17,1139.32,False,1139.32,993.9194769697848
37.0,87.0,2012-08-24,1673.2,False,1673.2,1311.4095139782958
37.0,87.0,2012-08-31,1420.58,False,1420.58,1136.179243728013
37.0,87.0,2012-09-07,1388.72,True,1388.72,1426.7051007154316
37.0,87.0,2012-09-14,1224.18,False,1224.18,1429.797612915827
37.0,87.0,2012-09-21,959.12,False,959.12,1279.8455916471985
37.0,87.0,2012-09-28,1164.0,False,1164.0,966.8153620708766
37.0,87.0,2012-10-05,1284.24,False,1284.24,1365.4061113433502
37.0,87.0,2012-10-12,1076.59,False,1076.59,1021.2046558529704
37.0,87.0,2012-10-19,1390.18,False,1390.18,1322.3995960630414
37.0,87.0,2012-10-26,1333.02,False,1333.02,1045.8926758841997
37.0,90.0,2012-08-17,44889.93,False,44889.93,43804.29146754748
37.0,90.0,2012-08-24,44834.09,False,44834.09,44753.14027926173
37.0,90.0,2012-08-31,46167.75,False,46167.75,45394.91837407831
37.0,90.0,2012-09-07,46173.08,True,46173.08,45607.77043731423
37.0,90.0,2012-09-14,44355.64,False,44355.64,45392.78787020361
37.0,90.0,2012-09-21,44551.64,False,44551.64,46038.83904331116
37.0,90.0,2012-09-28,45316.04,False,45316.04,44269.26901594429
37.0,90.0,2012-10-05,47698.47,False,47698.47,47427.0144948281
37.0,90.0,2012-10-12,46149.46,False,46149.46,45595.85740230822
37.0,90.0,2012-10-19,47606.94,False,47606.94,46000.92021784402
37.0,90.0,2012-10-26,46478.88,False,46478.88,46911.66910124417
37.0,91.0,2012-08-17,32543.4,False,32543.4,31717.705280298847
37.0,91.0,2012-08-24,32591.98,False,32591.98,31760.226303999145
37.0,91.0,2012-08-31,32609.69,False,32609.69,31955.41718978729
37.0,91.0,2012-09-07,31758.47,True,31758.47,31667.57190401436
37.0,91.0,2012-09-14,31246.84,False,31246.84,31890.451562602822
37.0,91.0,2012-09-21,31597.29,False,31597.29,32331.31985751914
37.0,91.0,2012-09-28,31368.17,False,31368.17,30591.506615072227
37.0,91.0,2012-10-05,31683.83,False,31683.83,32703.66871152013
37.0,91.0,2012-10-12,30256.97,False,30256.97,31249.58708505508
37.0,91.0,2012-10-19,33049.78,False,33049.78,30832.9138384543
37.0,91.0,2012-10-26,30877.66,False,30877.66,31193.568876997902
37.0,92.0,2012-08-17,59876.55,False,59876.55,57997.74138510027
37.0,92.0,2012-08-24,59740.8,False,59740.8,59528.641394742925
37.0,92.0,2012-08-31,60785.61,False,60785.61,60134.46008483367
37.0,92.0,2012-09-07,60568.66,True,60568.66,60033.92147412436
37.0,92.0,2012-09-14,59303.18,False,59303.18,59953.212863782624
37.0,92.0,2012-09-21,61434.64,False,61434.64,61687.04221220201
37.0,92.0,2012-09-28,62272.84,False,62272.84,59502.466789551065
37.0,92.0,2012-10-05,64988.77,False,64988.77,64704.05885146657
37.0,92.0,2012-10-12,61525.48,False,61525.48,63186.04447418165
37.0,92.0,2012-10-19,65263.03,False,65263.03,62874.68634715992
37.0,92.0,2012-10-26,62498.77,False,62498.77,63318.23459920092
37.0,93.0,2012-08-17,22506.4,False,22506.4,21977.38706039488
37.0,93.0,2012-08-24,22802.45,False,22802.45,21847.79003318472
37.0,93.0,2012-08-31,23738.8,False,23738.8,22819.560619341795
